,loss,accuracy,val_loss,val_accuracy
0,2.1355419158935547,0.19181232154369354,4.104190826416016,0.016544118523597717
1,2.1024818420410156,0.1931922733783722,3.45864200592041,0.022058824077248573
2,2.112860679626465,0.18813247978687286,2.9053263664245605,0.02389705926179886
3,2.1225593090057373,0.1927322894334793,2.5548195838928223,0.05514705926179886
4,2.098681926727295,0.19733211398124695,2.2616515159606934,0.11213235557079315
5,2.0850911140441895,0.20929162204265594,2.0903728008270264,0.16544117033481598
6,2.0962939262390137,0.18307267129421234,2.0051562786102295,0.18014705181121826
7,2.0771217346191406,0.20699171721935272,1.9524818658828735,0.21875
8,2.094754219055176,0.20101195573806763,1.9332275390625,0.23161764442920685
9,2.0796289443969727,0.21711131930351257,1.9317586421966553,0.23713235557079315
10,2.086320161819458,0.20515179634094238,1.9271069765090942,0.2389705926179886
11,2.061267614364624,0.20423182845115662,1.9297301769256592,0.23529411852359772
12,2.053419351577759,0.21389144659042358,1.9153457880020142,0.23713235557079315
13,2.0581140518188477,0.22033119201660156,1.9118118286132812,0.24632352590560913
14,2.072749614715576,0.2194112241268158,1.8978177309036255,0.25183823704719543
15,2.0431969165802,0.22171112895011902,1.8973474502563477,0.25183823704719543
16,2.0395917892456055,0.2189512401819229,1.8923436403274536,0.25183823704719543
17,2.0385448932647705,0.2166513353586197,1.8897895812988281,0.25367647409439087
18,2.048771619796753,0.22355106472969055,1.902705430984497,0.2444852888584137
19,2.0363516807556152,0.22355106472969055,1.8816649913787842,0.25367647409439087
20,2.0412325859069824,0.2079116851091385,1.871875524520874,0.2591911852359772
21,2.0211167335510254,0.22263109683990479,1.8553271293640137,0.2647058963775635
22,1.9944195747375488,0.2276908904314041,1.8455920219421387,0.2757352888584137
23,2.0097122192382812,0.24379025399684906,1.8553407192230225,0.26838234066963196
24,1.9985923767089844,0.2401103973388672,1.8446710109710693,0.2757352888584137
25,1.9820499420166016,0.2336706519126892,1.827480673789978,0.28125
26,1.9881430864334106,0.23459061980247498,1.8249503374099731,0.28308823704719543
27,1.9814794063568115,0.23275068402290344,1.8165582418441772,0.29411765933036804
28,1.97895085811615,0.22125114500522614,1.8361997604370117,0.28308823704719543
29,1.9826805591583252,0.2520699203014374,1.8247804641723633,0.2867647111415863
30,1.9846433401107788,0.2488500475883484,1.8258346319198608,0.2867647111415863
31,1.953436255455017,0.24931003153324127,1.8214339017868042,0.2904411852359772
32,1.9671306610107422,0.25896963477134705,1.816575050354004,0.2959558963775635
33,1.9692834615707397,0.23919042944908142,1.8109511137008667,0.2959558963775635
34,1.9486019611358643,0.24333027005195618,1.811998963356018,0.30514705181121826
35,1.9342610836029053,0.25896963477134705,1.7950551509857178,0.30514705181121826
36,1.9639276266098022,0.24471020698547363,1.789310336112976,0.3014705777168274
37,1.9602700471878052,0.2543698251247406,1.796504020690918,0.3033088147640228
38,1.9585591554641724,0.25896963477134705,1.7877874374389648,0.3069852888584137
39,1.9552074670791626,0.24977001547813416,1.774523377418518,0.31985294818878174
40,1.9453986883163452,0.2594296336174011,1.7706553936004639,0.31433823704719543
41,1.918808102607727,0.2603495717048645,1.7638987302780151,0.32536765933036804
42,1.9204673767089844,0.2520699203014374,1.7715520858764648,0.3216911852359772
43,1.9276660680770874,0.271849125623703,1.768629550933838,0.3216911852359772
44,1.906475305557251,0.271849125623703,1.7546082735061646,0.32536765933036804
45,1.9231408834457397,0.2626495063304901,1.7537919282913208,0.3327205777168274
46,1.9072606563568115,0.26172953844070435,1.7602818012237549,0.31985294818878174
47,1.8977389335632324,0.2773689031600952,1.7356374263763428,0.34558823704719543
48,1.9299776554107666,0.25896963477134705,1.732474684715271,0.34375
49,1.8901311159133911,0.2608095705509186,1.7317719459533691,0.3492647111415863
50,1.9164012670516968,0.26494941115379333,1.725482702255249,0.35661765933036804
51,1.8610239028930664,0.2897883951663971,1.708685278892517,0.36764705181121826
52,1.8747590780258179,0.27368906140327454,1.7074304819107056,0.37132352590560913
53,1.8920400142669678,0.28196871280670166,1.7046912908554077,0.3694852888584137
54,1.8639562129974365,0.278288871049881,1.7159266471862793,0.3602941036224365
55,1.846331238746643,0.28840845823287964,1.7109687328338623,0.3694852888584137
56,1.8471722602844238,0.2801288068294525,1.7025026082992554,0.3639705777168274
57,1.8483901023864746,0.28472861647605896,1.7007113695144653,0.3694852888584137
58,1.8512376546859741,0.28150874376296997,1.694014549255371,0.37316176295280457
59,1.8316651582717896,0.28794848918914795,1.683385968208313,0.37683823704719543
60,1.8523218631744385,0.29668813943862915,1.6658135652542114,0.38235294818878174
61,1.8386253118515015,0.2985280454158783,1.6525733470916748,0.3915441036224365
62,1.8468995094299316,0.3049677908420563,1.655833125114441,0.38786765933036804
63,1.8551905155181885,0.2778288722038269,1.6564452648162842,0.3805147111415863
64,1.8148643970489502,0.29944801330566406,1.648078441619873,0.3897058963775635
65,1.8073102235794067,0.3008279800415039,1.6517072916030884,0.3897058963775635
66,1.835260272026062,0.30220791697502136,1.642948865890503,0.38235294818878174
67,1.8264368772506714,0.29944801330566406,1.6300339698791504,0.39338234066963196
68,1.8036930561065674,0.30864766240119934,1.646860957145691,0.38786765933036804
69,1.801345705986023,0.30542778968811035,1.6456130743026733,0.3915441036224365
70,1.8072261810302734,0.3247469961643219,1.6292983293533325,0.4007352888584137
71,1.7926089763641357,0.3298068046569824,1.624889612197876,0.3915441036224365
72,1.7779642343521118,0.30818766355514526,1.6221131086349487,0.39338234066963196
73,1.7746849060058594,0.3132474720478058,1.610854148864746,0.3970588147640228
74,1.7602167129516602,0.32612696290016174,1.6047487258911133,0.40808823704719543
75,1.777263879776001,0.3192272186279297,1.6010435819625854,0.40808823704719543
76,1.7511223554611206,0.33486661314964294,1.5911709070205688,0.4154411852359772
77,1.768621563911438,0.31094756722450256,1.5891499519348145,0.4227941036224365
78,1.765000581741333,0.3302668035030365,1.5748637914657593,0.4209558963775635
79,1.7662440538406372,0.3339466452598572,1.5782581567764282,0.4117647111415863
80,1.7681231498718262,0.33532658219337463,1.5781173706054688,0.41360294818878174
81,1.7666996717453003,0.3298068046569824,1.5743106603622437,0.42463234066963196
82,1.7474119663238525,0.3330266773700714,1.5671876668930054,0.4227941036224365
83,1.7564433813095093,0.31968721747398376,1.5657960176467896,0.42463234066963196
84,1.740362286567688,0.3417663276195526,1.563058614730835,0.43014705181121826
85,1.7402080297470093,0.32888683676719666,1.5589070320129395,0.4264705777168274
86,1.7627524137496948,0.34084635972976685,1.5363376140594482,0.43566176295280457
87,1.7444701194763184,0.3238270580768585,1.547806739807129,0.4375
88,1.7275108098983765,0.3311867415904999,1.5308092832565308,0.4430147111415863
89,1.719797968864441,0.3339466452598572,1.5243147611618042,0.44485294818878174
90,1.6974035501480103,0.34912604093551636,1.5271530151367188,0.44485294818878174
91,1.7006826400756836,0.34360626339912415,1.5284090042114258,0.4466911852359772
92,1.70268714427948,0.3514259457588196,1.5225483179092407,0.4485294222831726
93,1.7033793926239014,0.36108556389808655,1.5229413509368896,0.4485294222831726
94,1.7074143886566162,0.3486660420894623,1.5195883512496948,0.4577205777168274
95,1.6948375701904297,0.3587856590747833,1.5035269260406494,0.45588234066963196
96,1.6736644506454468,0.3629254698753357,1.4988248348236084,0.46507352590560913
97,1.7024123668670654,0.3569457232952118,1.4886053800582886,0.47242647409439087
98,1.6818621158599854,0.3587856590747833,1.4793840646743774,0.47610294818878174
99,1.6890888214111328,0.3509659469127655,1.4836113452911377,0.47242647409439087
