,loss,accuracy,val_loss,val_accuracy
0,1.9931986331939697,0.2074517011642456,1.4188157320022583,0.4540441036224365
1,1.5111480951309204,0.4001840054988861,1.136285662651062,0.7279411554336548
2,1.3349180221557617,0.5068997144699097,1.0389968156814575,0.748161792755127
3,1.2341866493225098,0.5860165357589722,0.8777462840080261,0.8272058963775635
4,1.162563443183899,0.6232750415802002,0.7851695418357849,0.875
5,1.1235542297363281,0.6494939923286438,0.7810884118080139,0.8602941036224365
6,1.084414005279541,0.6775528788566589,0.7556950449943542,0.8841911554336548
7,1.0439521074295044,0.7143514156341553,0.7394430041313171,0.8915441036224365
8,1.0300593376159668,0.7198712229728699,0.6915246248245239,0.8970588445663452
9,0.9786802530288696,0.7474700808525085,0.6860442757606506,0.8823529481887817
10,0.9717733263969421,0.7525299191474915,0.6651652455329895,0.8970588445663452
11,0.9590771198272705,0.7575896978378296,0.6232695579528809,0.908088207244873
12,0.9121785759925842,0.7847285866737366,0.6247913241386414,0.9264705777168274
13,0.9069597721099854,0.7828887104988098,0.6617406010627747,0.9136029481887817
14,0.8913788795471191,0.7934682369232178,0.6122241020202637,0.9191176295280457
15,0.8710107207298279,0.8063477277755737,0.6462283730506897,0.8915441036224365
16,0.8527427911758423,0.8127874732017517,0.5650924444198608,0.9338235259056091
17,0.8399050831794739,0.8155474066734314,0.6160106062889099,0.9154411554336548
18,0.8179110288619995,0.8399264216423035,0.5414313673973083,0.939338207244873
19,0.802778959274292,0.8436062335968018,0.5539398193359375,0.939338207244873
20,0.7927476763725281,0.8477460741996765,0.5841478109359741,0.9264705777168274
21,0.7606083750724792,0.872585117816925,0.4945075511932373,0.9448529481887817
22,0.7515613436698914,0.879024863243103,0.5743880271911621,0.9338235259056091
23,0.7464137077331543,0.8638454675674438,0.5447766780853271,0.9264705777168274
24,0.7264007329940796,0.8794848322868347,0.5291185975074768,0.939338207244873
25,0.7070783972740173,0.8886844515800476,0.5291946530342102,0.9411764740943909
26,0.725175142288208,0.8748850226402283,0.4663429260253906,0.9485294222831726
27,0.6865167021751404,0.9011039733886719,0.5249486565589905,0.9430146813392639
28,0.6915749907493591,0.8942042589187622,0.5065732002258301,0.9448529481887817
29,0.6899873614311218,0.8983440399169922,0.5159503817558289,0.9375
30,0.6632714867591858,0.8969641327857971,0.48923391103744507,0.9466911554336548
31,0.6306486129760742,0.9282428622245789,0.48287880420684814,0.9430146813392639
32,0.6397009491920471,0.9057037830352783,0.4528835117816925,0.9540441036224365
33,0.6146490573883057,0.9231830835342407,0.446394145488739,0.9595588445663452
34,0.6074113845825195,0.9268629550933838,0.473169207572937,0.9595588445663452
35,0.591874897480011,0.9300827980041504,0.4374978542327881,0.9632353186607361
36,0.5972918272018433,0.9277828931808472,0.4211750030517578,0.9558823704719543
37,0.5702639818191528,0.9438822269439697,0.41554689407348633,0.96875
38,0.5599382519721985,0.9402024149894714,0.3964134454727173,0.9577205777168274
39,0.569980263710022,0.9383624792098999,0.3943960666656494,0.9613970518112183
40,0.5474151372909546,0.9457221627235413,0.3932502865791321,0.9650735259056091
41,0.5267035365104675,0.9530819058418274,0.39555594325065613,0.9632353186607361
42,0.532678484916687,0.946182131767273,0.3984604477882385,0.9540441036224365
43,0.5067006349563599,0.9604415893554688,0.39831089973449707,0.9595588445663452
44,0.5005437135696411,0.956301748752594,0.36142730712890625,0.966911792755127
45,0.4964645206928253,0.9586016535758972,0.3626769781112671,0.9742646813392639
46,0.496553897857666,0.9567617177963257,0.33686503767967224,0.9650735259056091
47,0.49491211771965027,0.962741494178772,0.3558844029903412,0.9613970518112183
48,0.4755469560623169,0.9687212705612183,0.3440439701080322,0.9613970518112183
49,0.4669472277164459,0.9655013680458069,0.30902060866355896,0.9650735259056091
50,0.458202600479126,0.9710211753845215,0.31734058260917664,0.9779411554336548
51,0.4644666314125061,0.9701011776924133,0.33051827549934387,0.9724264740943909
52,0.4474056661128998,0.96918123960495,0.31282955408096313,0.96875
53,0.4438127279281616,0.9724010825157166,0.3161314129829407,0.9632353186607361
54,0.42063969373703003,0.9724010825157166,0.33412250876426697,0.96875
55,0.4287497401237488,0.9687212705612183,0.31660494208335876,0.9724264740943909
56,0.40507739782333374,0.9779208898544312,0.3063643276691437,0.9724264740943909
57,0.4115584194660187,0.9747009873390198,0.2906394302845001,0.9797794222831726
58,0.3916929066181183,0.9862005710601807,0.3007853329181671,0.9779411554336548
59,0.3884737491607666,0.9862005710601807,0.29874494671821594,0.9779411554336548
60,0.38727283477783203,0.9811407327651978,0.30201297998428345,0.9761029481887817
61,0.3931848406791687,0.9783808588981628,0.29410767555236816,0.9816176295280457
62,0.38340508937835693,0.9783808588981628,0.3168731927871704,0.9724264740943909
63,0.37231388688087463,0.9811407327651978,0.2534848749637604,0.9797794222831726
64,0.3688027560710907,0.9825206995010376,0.2612367272377014,0.9834558963775635
65,0.358654260635376,0.9866605401039124,0.2514437437057495,0.9871323704719543
66,0.35224613547325134,0.9903404116630554,0.24841025471687317,0.9816176295280457
67,0.34725674986839294,0.9839006662368774,0.2568887770175934,0.9852941036224365
68,0.34216704964637756,0.9880405068397522,0.25867995619773865,0.9834558963775635
69,0.3432632386684418,0.9862005710601807,0.26139864325523376,0.9834558963775635
70,0.33511558175086975,0.9866605401039124,0.25810888409614563,0.9779411554336548
71,0.3297601640224457,0.9885004758834839,0.2678142189979553,0.9761029481887817
72,0.32032570242881775,0.9880405068397522,0.23676884174346924,0.9834558963775635
73,0.31189751625061035,0.9921802878379822,0.2562549412250519,0.9797794222831726
74,0.3180614113807678,0.987120509147644,0.22164757549762726,0.9871323704719543
75,0.30820462107658386,0.9926403164863586,0.2655458152294159,0.9797794222831726
76,0.2956640124320984,0.993560254573822,0.22944699227809906,0.9926470518112183
